# Number of Traces
   9684
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
   3633; 1; 0.480729
   8518; 1; 0.446876
   566; 1; 0.441188
   7698; 1; 0.432235
   2380; 1; 0.425188
   4112; 1; 0.419409
   8315; 1; 0.400854
   6734; 1; 0.374048
   3250; 1; 0.365577
   1574; 1; 0.365557
   8387; 1; 0.354189
   4828; 1; 0.3391
   82; 1; 0.321144
   7095; 1; 0.314726
   4439; 1; 0.306479
   6796; 1; 0.297504
   3040; 1; 0.290955
   6491; 1; 0.289061
   4994; 1; 0.271973
   649; 1; 0.226619
   6288; 1; 0.218256
   2263; 1; 0.214207
   3117; 1; 0.213801
   5193; 1; 0.200624
   6626; 1; 0.182634
   7150; 1; 0.148519
   8520; 1; 0.109164
   8523; 1; 0.095332
   6863; 1; 0.00496466

# FractureId; NumTraces
   131; 63
# TraceId; Tips; Length
   1705; 0; 1.04663
   83; 0; 1.02572
   7519; 0; 0.982505
   8545; 0; 0.946233
   2015; 0; 0.932291
   2381; 0; 0.847788
   4364; 0; 0.723397
   8557; 0; 0.632278
   5194; 0; 0.553126
   8547; 0; 0.3563
   4829; 0; 0.339965
   8556; 0; 0.131477
   6492; 0; 0.089104
   2090; 1; 1.6107
   8555; 1; 1.61012
   5731; 1; 1.46802
   8549; 1; 1.3333
   189; 1; 1.2516
   2782; 1; 1.23252
   5564; 1; 1.17501
   8211; 1; 1.17115
   1286; 1; 1.16982
   7800; 1; 1.16853
   8559; 1; 1.14352
   6348; 1; 1.11715
   8467; 1; 1.11598
   7014; 1; 1.09011
   8084; 1; 1.02919
   8029; 1; 1.0231
   2582; 1; 0.943208
   8553; 1; 0.926042
   8551; 1; 0.869027
   899; 1; 0.845122
   8544; 1; 0.82374
   4928; 1; 0.782847
   6627; 1; 0.770952
   5144; 1; 0.763661
   831; 1; 0.715455
   567; 1; 0.70473
   8548; 1; 0.703264
   3251; 1; 0.695362
   8552; 1; 0.693147
   5856; 1; 0.668344
   8543; 1; 0.663381
   4292; 1; 0.659314
   8558; 1; 0.627676
   8546; 1; 0.554468
   980; 1; 0.54893
   8554; 1; 0.505263
   450; 1; 0.459426
   7472; 1; 0.412641
   4113; 1; 0.382382
   4692; 1; 0.375127
   1653; 1; 0.374426
   4196; 1; 0.332921
   8550; 1; 0.29654
   7399; 1; 0.288202
   1771; 1; 0.181088
   2171; 1; 0.128265
   8430; 1; 0.123281
   6169; 1; 0.101066
   7941; 1; 0.048918
   8316; 1; 0.00769542

# FractureId; NumTraces
   132; 72
# TraceId; Tips; Length
   8568; 0; 1.32079
   4995; 0; 1.27872
   8237; 0; 1.25182
   8580; 0; 1.24941
   7291; 0; 1.24827
   8576; 0; 1.16289
   3537; 0; 1.13024
   8566; 0; 0.836899
   6349; 0; 0.833284
   5506; 0; 0.532036
   8578; 0; 0.45959
   8567; 0; 0.330609
   4529; 1; 2.12945
   7520; 1; 2.11892
   8575; 1; 1.85527
   8562; 1; 1.82479
   8582; 1; 1.72008
   8565; 1; 1.57628
   5449; 1; 1.50496
   8569; 1; 1.41374
   7348; 1; 1.39395
   8573; 1; 1.36366
   1489; 1; 1.33017
   8584; 1; 1.26601
   7439; 1; 1.2396
   8570; 1; 1.22766
   8564; 1; 1.22308
   8561; 1; 1.18876
   1095; 1; 1.18654
   8563; 1; 1.16588
   7473; 1; 1.14599
   2869; 1; 1.08592
   7801; 1; 1.07875
   8030; 1; 1.07371
   6916; 1; 1.06063
   8579; 1; 1.05949
   8169; 1; 1.01362
   8109; 1; 0.949033
   4929; 1; 0.941971
   7096; 1; 0.903661
   5301; 1; 0.89945
   1944; 1; 0.87627
   6864; 1; 0.866948
   8571; 1; 0.864505
   3252; 1; 0.850961
   4440; 1; 0.777901
   8586; 1; 0.774828
   2478; 1; 0.771068
   6170; 1; 0.766576
   6023; 1; 0.732549
   2962; 1; 0.727101
   6232; 1; 0.71511
   8574; 1; 0.704902
   8577; 1; 0.660406
   1575; 1; 0.639075
   8585; 1; 0.611451
   3118; 1; 0.575644
   5800; 1; 0.553437
   7860; 1; 0.502163
   6561; 1; 0.459899
   8583; 1; 0.401062
   8581; 1; 0.400861
   8572; 1; 0.395434
   8560; 1; 0.373347
   8362; 1; 0.373188
   7243; 1; 0.369663
   3474; 1; 0.234309
   4830; 1; 0.176647
   8145; 1; 0.15453
   1868; 1; 0.124594
   650; 1; 0.10481
   6797; 1; 0.104421

# FractureId; NumTraces
   133; 79
# TraceId; Tips; Length
   7901; 0; 1.05463
   981; 0; 1.05123
   4996; 0; 1.01059
   8597; 0; 0.999887
   310; 0; 0.776157
   3974; 0; 0.767463
   8599; 0; 0.764843
   8600; 0; 0.731789
   6099; 0; 0.714336
   4530; 0; 0.689684
   4745; 0; 0.676993
   6628; 0; 0.675045
   1945; 0; 0.674391
   7400; 0; 0.673638
   7659; 0; 0.610054
   7151; 0; 0.589917
   7970; 0; 0.547977
   5801; 0; 0.435807
   2963; 0; 0.345009
   5372; 0; 0.327644
   2382; 0; 0.252598
   1445; 0; 0.174391
   8598; 0; 0.133354
   7802; 0; 0.102089
   8001; 0; 0.0194948
   7521; 0; 0.000819228
   8588; 1; 1.72412
   7612; 1; 1.42455
   8607; 1; 1.36801
   8238; 1; 1.34364
   8604; 1; 1.33811
   3041; 1; 1.28882
   5647; 1; 1.23615
   5507; 1; 1.20618
   7292; 1; 1.1442
   8601; 1; 1.12388
   8609; 1; 1.12275
   8606; 1; 1.04872
   8590; 1; 1.04246
   723; 1; 1.04002
   8595; 1; 1.0326
   8603; 1; 1.02697
   5908; 1; 0.990766
   8592; 1; 0.949813
   8504; 1; 0.946166
   8596; 1; 0.932324
   8591; 1; 0.919956
   3814; 1; 0.89666
   8608; 1; 0.889606
   8589; 1; 0.827623
   8610; 1; 0.748132
   5963; 1; 0.727812
   8594; 1; 0.697049
   5076; 1; 0.686561
   7349; 1; 0.660213
   7053; 1; 0.599174
   8593; 1; 0.58934
   6735; 1; 0.559405
   651; 1; 0.514474
   7861; 1; 0.506672
   8587; 1; 0.499568
   5145; 1; 0.475526
   8605; 1; 0.441545
   8560; 1; 0.373347
   7244; 1; 0.361733
   3890; 1; 0.34495
   8468; 1; 0.34013
   3724; 1; 0.327122
   7193; 1; 0.307812
   2674; 1; 0.268261
   8431; 1; 0.244492
   8363; 1; 0.226676
   6428; 1; 0.184883
   3339; 1; 0.160912
   3634; 1; 0.14818
   8602; 1; 0.119998
   2870; 1; 0.0762351
   6024; 1; 0.0741846
   4895; 1; 0.0605653

# FractureId; NumTraces
   134; 122
# TraceId; Tips; Length
   1361; 0; 1.6398
   8646; 0; 1.63894
   8619; 0; 1.63865
   1576; 0; 1.59145
   8652; 0; 1.38348
   8388; 0; 1.36531
   4746; 0; 1.20388
   8561; 0; 1.18876
   6429; 0; 1.17004
   7194; 0; 1.15659
   8634; 0; 1.12729
   8615; 0; 1.1123
   8630; 0; 1.09761
   3180; 0; 1.07594
   8636; 0; 0.885375
   6233; 0; 0.693864
   8645; 0; 0.272217
   8623; 0; 0.202377
   8635; 0; 0.0738904
   451; 1; 2.84146
   6493; 1; 2.82355
   2264; 1; 2.62852
   1190; 1; 2.55833
   2172; 1; 2.45017
   6681; 1; 2.37913
   84; 1; 2.24431
   2383; 1; 2.21234
   7902; 1; 2.11639
   5245; 1; 2.11444
   7699; 1; 2.07739
   6100; 1; 1.99711
   4623; 1; 1.98512
   5802; 1; 1.9793
   6970; 1; 1.96414
   2964; 1; 1.96334
   4531; 1; 1.92397
   652; 1; 1.90613
   1772; 1; 1.82265
   4114; 1; 1.8109
   311; 1; 1.79922
   568; 1; 1.77066
   7803; 1; 1.7641
   4831; 1; 1.75065
   6736; 1; 1.72471
   5964; 1; 1.67825
   7942; 1; 1.64397
   2675; 1; 1.63496
   7862; 1; 1.62956
   6171; 1; 1.60859
   7245; 1; 1.59563
   6350; 1; 1.58444
   5373; 1; 1.55189
   5195; 1; 1.54587
   6562; 1; 1.54227
   3340; 1; 1.50914
   7660; 1; 1.50203
   5146; 1; 1.50157
   4365; 1; 1.43229
   3635; 1; 1.42875
   8505; 1; 1.41187
   5648; 1; 1.37826
   7097; 1; 1.37807
   7971; 1; 1.35445
   3770; 1; 1.3163
   8317; 1; 1.28397
   1869; 1; 1.28119
   4997; 1; 1.27331
   7152; 1; 1.27325
   6798; 1; 1.26267
   7293; 1; 1.25723
   8617; 1; 1.23282
   1946; 1; 1.2104
   8613; 1; 1.17711
   8364; 1; 1.15737
   6025; 1; 1.1397
   6865; 1; 1.12598
   2583; 1; 1.12013
   8624; 1; 1.04291
   8649; 1; 1.03864
   7440; 1; 1.02579
   7749; 1; 1.01874
   8614; 1; 0.959086
   1287; 1; 0.947856
   3891; 1; 0.94757
   6917; 1; 0.872813
   4197; 1; 0.870689
   8626; 1; 0.84315
   1490; 1; 0.834617
   8638; 1; 0.768254
   8641; 1; 0.76353
   8622; 1; 0.747515
   8212; 1; 0.737336
   8639; 1; 0.704254
   8643; 1; 0.660009
   3975; 1; 0.630071
   8611; 1; 0.605601
   8647; 1; 0.517417
   8616; 1; 0.472269
   8640; 1; 0.45702
   8633; 1; 0.436014
   8637; 1; 0.41428
   8651; 1; 0.395871
   8642; 1; 0.375954
   8653; 1; 0.345421
   8628; 1; 0.335796
   8625; 1; 0.323519
   8631; 1; 0.297335
   3423; 1; 0.266685
   8654; 1; 0.253891
   8648; 1; 0.246374
   5508; 1; 0.227101
   8644; 1; 0.204643
   8632; 1; 0.195357
   8620; 1; 0.164547
   8612; 1; 0.123263
   724; 1; 0.119002
   8621; 1; 0.111366
   8629; 1; 0.0979338
   8618; 1; 0.0864635
   8627; 1; 0.0860254
   8650; 1; 0.0845006
   5909; 1; 0.0162437

# FractureId; NumTraces
   135; 119
# TraceId; Tips; Length
   8562; 0; 1.82479
   7350; 0; 1.75827
   4998; 0; 1.68899
   2384; 0; 1.6801
   7294; 0; 1.66779
   8506; 0; 1.64432
   4747; 0; 1.64188
   8659; 0; 1.61928
   8657; 0; 1.45042
   1096; 0; 1.44396
   2676; 0; 1.40213
   4115; 0; 1.38074
   8655; 0; 1.37002
   7474; 0; 1.30516
   5565; 0; 1.22502
   8031; 0; 1.19074
   8691; 0; 1.13344
   2584; 0; 1.10125
   8684; 0; 1.09139
   4366; 0; 0.989164
   8674; 0; 0.950332
   8680; 0; 0.827064
   8690; 0; 0.475062
   8689; 0; 0.37447
   7522; 1; 2.30394
   4532; 1; 2.12024
   7804; 1; 2.01049
   6351; 1; 1.96044
   6430; 1; 1.85663
   5910; 1; 1.85589
   7246; 1; 1.82405
   8664; 1; 1.81728
   7195; 1; 1.81217
   6172; 1; 1.77162
   3341; 1; 1.70428
   8673; 1; 1.63339
   8274; 1; 1.62035
   7441; 1; 1.57705
   8671; 1; 1.54854
   3892; 1; 1.54463
   2965; 1; 1.52013
   8683; 1; 1.44389
   8675; 1; 1.43694
   6918; 1; 1.42178
   5374; 1; 1.39908
   8656; 1; 1.37775
   569; 1; 1.35938
   8693; 1; 1.3587
   7098; 1; 1.35171
   8170; 1; 1.27035
   5450; 1; 1.26941
   8692; 1; 1.24432
   312; 1; 1.23357
   1191; 1; 1.15765
   7903; 1; 1.14253
   1947; 1; 1.1338
   6866; 1; 1.13362
   2871; 1; 1.12352
   2783; 1; 1.1204
   8658; 1; 1.09399
   5077; 1; 1.0882
   8694; 1; 1.05067
   3976; 1; 1.02773
   8663; 1; 1.02391
   3815; 1; 0.997296
   4624; 1; 0.993878
   8678; 1; 0.960038
   8681; 1; 0.914248
   8432; 1; 0.905995
   725; 1; 0.896934
   7153; 1; 0.895496
   2479; 1; 0.851309
   8666; 1; 0.810772
   3636; 1; 0.795315
   7750; 1; 0.792809
   3119; 1; 0.791201
   8676; 1; 0.769454
   4441; 1; 0.759843
   6971; 1; 0.757043
   3475; 1; 0.754327
   6563; 1; 0.73896
   5649; 1; 0.736419
   8672; 1; 0.719459
   8665; 1; 0.700105
   1577; 1; 0.694639
   8660; 1; 0.687359
   6026; 1; 0.683019
   8661; 1; 0.676313
   8682; 1; 0.668273
   6234; 1; 0.654166
   8670; 1; 0.633961
   5803; 1; 0.607623
   8611; 1; 0.605601
   452; 1; 0.588823
   7972; 1; 0.55483
   8239; 1; 0.530705
   7613; 1; 0.491291
   8685; 1; 0.488835
   6737; 1; 0.477351
   7054; 1; 0.473145
   1362; 1; 0.424573
   8687; 1; 0.407729
   8668; 1; 0.401394
   4832; 1; 0.400784
   8686; 1; 0.381994
   8677; 1; 0.374756
   8662; 1; 0.343977
   8667; 1; 0.333557
   8389; 1; 0.332211
   3424; 1; 0.314632
   8339; 1; 0.26716
   8669; 1; 0.197106
   6629; 1; 0.178769
   3042; 1; 0.140306
   8679; 1; 0.126061
   8688; 1; 0.103883
   5965; 1; 0.0819978
   8318; 1; 0.0638528
   1870; 1; 0.0277075

# FractureId; NumTraces
   136; 121
# TraceId; Tips; Length
   5302; 0; 1.35352
   8507; 0; 1.31813
   3253; 0; 1.3165
   4833; 0; 1.28685
   8698; 0; 1.27191
   7015; 0; 1.23919
   4999; 0; 1.22819
   190; 0; 1.21962
   4198; 0; 1.21756
   4748; 0; 1.2118
   8433; 0; 1.17291
   1578; 0; 1.10063
   8032; 0; 1.08941
   570; 0; 1.0543
   4116; 0; 0.995006
   982; 0; 0.987085
   6630; 0; 0.981532
   8727; 0; 0.924493
   453; 0; 0.884772
   2265; 0; 0.875147
   4930; 0; 0.862714
   6101; 0; 0.755249
   7295; 0; 0.731678
   5451; 0; 0.684826
   8469; 0; 0.61946
   1192; 0; 0.568448
   5246; 0; 0.499576
   5566; 0; 0.291436
   6289; 0; 0.171078
   4693; 0; 0.136535
   8721; 0; 0.119561
   3893; 0; 0.0863404
   7154; 0; 0.064443
   2173; 0; 0.0410161
   6738; 0; 0.0057394
   8240; 1; 1.84586
   8699; 1; 1.81256
   8704; 1; 1.68126
   8695; 1; 1.5886
   8719; 1; 1.537
   8723; 1; 1.48896
   8716; 1; 1.48374
   8709; 1; 1.439
   3043; 1; 1.36414
   6352; 1; 1.33524
   4367; 1; 1.33216
   8700; 1; 1.32824
   1097; 1; 1.29068
   7805; 1; 1.28237
   8702; 1; 1.26665
   8717; 1; 1.21142
   8708; 1; 1.21115
   2784; 1; 1.20585
   5732; 1; 1.1927
   8711; 1; 1.17717
   8275; 1; 1.16249
   8715; 1; 1.16065
   8714; 1; 1.15692
   8706; 1; 1.13845
   8696; 1; 1.07487
   8707; 1; 1.05777
   8710; 1; 1.03715
   2091; 1; 1.0067
   8085; 1; 0.984721
   5147; 1; 0.974775
   7196; 1; 0.956933
   8722; 1; 0.944672
   8713; 1; 0.923451
   2385; 1; 0.896229
   1288; 1; 0.891454
   8213; 1; 0.869448
   4050; 1; 0.815594
   6494; 1; 0.814658
   7700; 1; 0.804819
   85; 1; 0.785166
   1654; 1; 0.783124
   5196; 1; 0.764048
   1773; 1; 0.711123
   8718; 1; 0.677899
   8543; 1; 0.663381
   6799; 1; 0.657825
   8720; 1; 0.652948
   8725; 1; 0.652647
   8705; 1; 0.649311
   2585; 1; 0.643998
   6173; 1; 0.585385
   8701; 1; 0.570039
   8726; 1; 0.558033
   6682; 1; 0.523249
   900; 1; 0.518379
   8319; 1; 0.433499
   5857; 1; 0.417695
   8697; 1; 0.400433
   7099; 1; 0.383353
   2016; 1; 0.362714
   8724; 1; 0.358632
   3181; 1; 0.354004
   1871; 1; 0.352182
   7943; 1; 0.342308
   6564; 1; 0.336297
   1706; 1; 0.305024
   4293; 1; 0.290771
   8703; 1; 0.28377
   3771; 1; 0.276648
   4625; 1; 0.274931
   7661; 1; 0.274309
   313; 1; 0.265666
   6027; 1; 0.258514
   3538; 1; 0.219484
   7751; 1; 0.208692
   8712; 1; 0.187265
   1363; 1; 0.181385
   7574; 1; 0.180117
   5375; 1; 0.157059
   7401; 1; 0.130637
   4442; 1; 0.126069
   8612; 1; 0.123263
   6431; 1; 0.0816122
   6235; 1; 0.0774065
   8390; 1; 0.0134269
   7614; 1; 0.0034178

# FractureId; NumTraces
   137; 125
# TraceId; Tips; Length
   4117; 0; 1.68159
   8508; 0; 1.56832
   3772; 0; 1.56297
   2872; 0; 1.53702
   4368; 0; 1.53151
   4749; 0; 1.50886
   5452; 0; 1.5047
   7296; 0; 1.5022
   1098; 0; 1.47197
   8729; 0; 1.45926
   571; 0; 1.44203
   7016; 0; 1.43966
   3894; 0; 1.34565
   6919; 0; 1.3029
   8110; 0; 1.18306
   7701; 0; 1.1551
   8751; 0; 1.13342
   832; 0; 1.12492
   3182; 0; 1.07839
   8755; 0; 1.05913
   7752; 0; 1.02712
   6353; 0; 1.01484
   7944; 0; 0.997909
   8735; 0; 0.992069
   7523; 0; 0.99001
   1446; 0; 0.983856
   5148; 0; 0.961829
   8728; 0; 0.960894
   6102; 0; 0.959345
   7662; 0; 0.958937
   7475; 0; 0.93737
   8544; 0; 0.82374
   4051; 0; 0.61194
   1491; 0; 0.52774
   3725; 0; 0.505753
   2785; 0; 0.409227
   5567; 1; 1.97276
   191; 1; 1.88167
   2092; 1; 1.87737
   1193; 1; 1.82658
   7575; 1; 1.77675
   8742; 1; 1.68048
   8762; 1; 1.64498
   3637; 1; 1.63903
   8695; 1; 1.5886
   8752; 1; 1.56878
   6432; 1; 1.55126
   8761; 1; 1.53638
   8754; 1; 1.53234
   3539; 1; 1.51333
   2386; 1; 1.48448
   5247; 1; 1.41517
   8655; 1; 1.37002
   7055; 1; 1.32955
   1872; 1; 1.3078
   2586; 1; 1.30024
   8746; 1; 1.28401
   8764; 1; 1.19964
   4533; 1; 1.19168
   1655; 1; 1.18094
   8613; 1; 1.17711
   8002; 1; 1.16861
   8563; 1; 1.16588
   7442; 1; 1.16254
   5197; 1; 1.14606
   1774; 1; 1.14589
   2677; 1; 1.13927
   7351; 1; 1.11771
   8736; 1; 1.10433
   8748; 1; 1.0551
   6174; 1; 1.00569
   3342; 1; 0.986823
   8756; 1; 0.985089
   8730; 1; 0.970495
   8734; 1; 0.967334
   8768; 1; 0.94008
   8747; 1; 0.934285
   8749; 1; 0.93004
   8320; 1; 0.926723
   6236; 1; 0.913968
   8759; 1; 0.879109
   1364; 1; 0.825505
   8340; 1; 0.821244
   8740; 1; 0.805312
   8760; 1; 0.789348
   8171; 1; 0.785267
   3425; 1; 0.740153
   2480; 1; 0.695481
   8731; 1; 0.694685
   4294; 1; 0.654193
   8744; 1; 0.634506
   3977; 1; 0.626779
   8739; 1; 0.625865
   7402; 1; 0.620221
   8763; 1; 0.609558
   8767; 1; 0.5896
   8766; 1; 0.583273
   8214; 1; 0.582417
   8757; 1; 0.571978
   8738; 1; 0.571892
   4199; 1; 0.5601
   5650; 1; 0.5449
   8733; 1; 0.499265
   6631; 1; 0.48987
   8745; 1; 0.473773
   5509; 1; 0.460532
   8732; 1; 0.455856
   8391; 1; 0.446482
   4443; 1; 0.444441
   6028; 1; 0.443065
   8753; 1; 0.440929
   8758; 1; 0.438739
   8741; 1; 0.414412
   8365; 1; 0.409549
   6867; 1; 0.368718
   8750; 1; 0.312659
   5733; 1; 0.310983
   3044; 1; 0.27094
   8765; 1; 0.269276
   8743; 1; 0.227292
   6800; 1; 0.164272
   8737; 1; 0.155272
   3120; 1; 0.125576
   7863; 1; 0.122726
   5303; 1; 0.0828838

# FractureId; NumTraces
   138; 138
# TraceId; Tips; Length
   8805; 0; 1.20356
   1579; 0; 1.10137
   8696; 0; 1.07487
   7297; 0; 1.05457
   8777; 0; 1.05352
   2786; 0; 1.03738
   572; 0; 1.01153
   7056; 0; 0.993517
   8509; 0; 0.964039
   6495; 0; 0.962724
   3895; 0; 0.961084
   4369; 0; 0.952621
   8795; 0; 0.857936
   8781; 0; 0.825014
   6237; 0; 0.811554
   6739; 0; 0.808268
   8787; 0; 0.763812
   8804; 0; 0.762272
   5804; 0; 0.756893
   5376; 0; 0.743228
   6103; 0; 0.721049
   6801; 0; 0.717913
   7155; 0; 0.710078
   7663; 0; 0.708999
   5149; 0; 0.698032
   7702; 0; 0.694501
   5651; 0; 0.691765
   6354; 0; 0.685874
   2266; 0; 0.682834
   314; 0; 0.682724
   8791; 0; 0.682675
   8771; 0; 0.682566
   8799; 0; 0.650193
   8776; 0; 0.577215
   8793; 0; 0.478857
   8276; 0; 0.475774
   1447; 0; 0.434664
   6972; 0; 0.43312
   5510; 0; 0.382243
   3726; 0; 0.366342
   2587; 0; 0.276117
   8794; 0; 0.0617263
   192; 1; 1.87055
   8111; 1; 1.71911
   8803; 1; 1.67963
   2873; 1; 1.64314
   5000; 1; 1.63436
   8172; 1; 1.60417
   8003; 1; 1.5536
   3638; 1; 1.54872
   8788; 1; 1.51608
   2387; 1; 1.47772
   4444; 1; 1.43523
   5248; 1; 1.43193
   1707; 1; 1.40168
   4534; 1; 1.39435
   8656; 1; 1.37775
   1194; 1; 1.31102
   454; 1; 1.26106
   8146; 1; 1.24372
   8796; 1; 1.23728
   8780; 1; 1.23007
   8790; 1; 1.22825
   86; 1; 1.21892
   7576; 1; 1.20321
   8773; 1; 1.18951
   7753; 1; 1.18229
   8774; 1; 1.15677
   7100; 1; 1.13927
   6868; 1; 1.12721
   4750; 1; 1.11138
   8809; 1; 1.10567
   4834; 1; 1.1036
   4118; 1; 1.10218
   1873; 1; 1.08182
   6433; 1; 1.07345
   8778; 1; 1.0429
   8797; 1; 1.01302
   8392; 1; 1.00672
   1775; 1; 1.00013
   3343; 1; 0.989744
   6175; 1; 0.988058
   6029; 1; 0.986765
   8786; 1; 0.986147
   3183; 1; 0.985952
   2966; 1; 0.984115
   8792; 1; 0.982641
   8728; 1; 0.960894
   8614; 1; 0.959086
   8779; 1; 0.926267
   8770; 1; 0.862068
   2017; 1; 0.839911
   7945; 1; 0.834232
   3978; 1; 0.813517
   8810; 1; 0.812616
   8808; 1; 0.790651
   2678; 1; 0.755494
   4626; 1; 0.739519
   8800; 1; 0.68341
   8782; 1; 0.683352
   8785; 1; 0.680838
   653; 1; 0.659093
   7806; 1; 0.654678
   3426; 1; 0.651693
   8798; 1; 0.636443
   8341; 1; 0.633979
   833; 1; 0.628879
   6565; 1; 0.621278
   7864; 1; 0.619361
   7197; 1; 0.616491
   8772; 1; 0.613598
   8801; 1; 0.60418
   8789; 1; 0.581633
   6290; 1; 0.494246
   3045; 1; 0.388298
   8769; 1; 0.384575
   8784; 1; 0.381347
   4200; 1; 0.367754
   2481; 1; 0.3596
   726; 1; 0.355063
   8811; 1; 0.34396
   7973; 1; 0.337735
   8215; 1; 0.325
   7403; 1; 0.288069
   1289; 1; 0.2685
   2093; 1; 0.240589
   5453; 1; 0.189049
   8806; 1; 0.182252
   5568; 1; 0.170535
   1099; 1; 0.155309
   8783; 1; 0.153868
   6632; 1; 0.138707
   1492; 1; 0.135405
   8775; 1; 0.105794
   5734; 1; 0.0790207
   8807; 1; 0.0513016
   5966; 1; 0.0447189
   8802; 1; 0.0241477

# FractureId; NumTraces
   139; 125
# TraceId; Tips; Length
   4535; 0; 1.34173
   1100; 0; 1.30036
   2679; 0; 1.29334
   2588; 0; 1.25519
   7298; 0; 1.2389
   8564; 0; 1.22308
   7476; 0; 1.21348
   7352; 0; 1.20516
   6920; 0; 1.19914
   5569; 0; 1.19756
   7524; 0; 1.18344
   3121; 0; 1.13578
   6238; 0; 1.12584
   6802; 0; 1.00236
   4445; 0; 0.971558
   6496; 0; 0.913949
   87; 0; 0.874648
   7247; 0; 0.871008
   654; 0; 0.853485
   6973; 0; 0.837685
   7904; 0; 0.83598
   1580; 0; 0.817894
   8112; 0; 0.806951
   8827; 0; 0.801705
   4835; 0; 0.801666
   5805; 0; 0.79834
   6740; 0; 0.797569
   7807; 0; 0.797167
   3896; 0; 0.793543
   7703; 0; 0.791124
   4627; 0; 0.790165
   5967; 0; 0.789476
   2967; 0; 0.789434
   455; 0; 0.788907
   2388; 0; 0.649114
   3639; 0; 0.553762
   2787; 0; 0.547043
   8321; 0; 0.528479
   5377; 0; 0.528433
   2267; 0; 0.520174
   3979; 0; 0.50979
   8587; 0; 0.499568
   3046; 0; 0.344012
   6104; 0; 0.287924
   7754; 0; 0.282176
   7615; 0; 0.19278
   5078; 0; 0.189106
   8839; 0; 0.148802
   3184; 0; 0.0278271
   2094; 1; 1.87308
   5001; 1; 1.65033
   8843; 1; 1.62736
   6434; 1; 1.551
   1874; 1; 1.54549
   1365; 1; 1.50245
   6176; 1; 1.50061
   8824; 1; 1.49994
   8729; 1; 1.45926
   8657; 1; 1.45042
   3344; 1; 1.42406
   8821; 1; 1.38665
   8818; 1; 1.37742
   8828; 1; 1.36704
   8834; 1; 1.28452
   8393; 1; 1.27303
   6566; 1; 1.22927
   8825; 1; 1.22264
   8814; 1; 1.22261
   8366; 1; 1.21965
   8844; 1; 1.20126
   7101; 1; 1.19257
   8812; 1; 1.11363
   8615; 1; 1.1123
   7865; 1; 1.09566
   6869; 1; 1.09026
   8173; 1; 1.06277
   8819; 1; 1.0316
   2874; 1; 0.99315
   6030; 1; 0.984604
   8833; 1; 0.977018
   8831; 1; 0.958478
   8510; 1; 0.945266
   4370; 1; 0.930081
   8829; 1; 0.925075
   4751; 1; 0.907856
   573; 1; 0.89661
   8820; 1; 0.849705
   8837; 1; 0.842395
   8815; 1; 0.842372
   8830; 1; 0.83712
   8840; 1; 0.792729
   4119; 1; 0.759949
   6355; 1; 0.744328
   8823; 1; 0.739597
   2482; 1; 0.732538
   8846; 1; 0.644156
   8817; 1; 0.643806
   5652; 1; 0.606368
   8832; 1; 0.59942
   8838; 1; 0.580696
   5454; 1; 0.562231
   8841; 1; 0.561296
   8842; 1; 0.42086
   1948; 1; 0.404901
   8697; 1; 0.400433
   7974; 1; 0.396706
   8769; 1; 0.384575
   8822; 1; 0.313811
   8826; 1; 0.308088
   8836; 1; 0.294381
   8816; 1; 0.259631
   5735; 1; 0.209669
   727; 1; 0.20102
   5911; 1; 0.199329
   8835; 1; 0.17601
   8813; 1; 0.134175
   7198; 1; 0.120706
   8277; 1; 0.0910063
   5511; 1; 0.0905735
   8845; 1; 0.0644424
   4252; 1; 0.0511213
   1290; 1; 0.0319538
   7017; 1; 0.0228957
   1493; 1; 0.0158982
   6291; 1; 0.0108834

# FractureId; NumTraces
   140; 113
# TraceId; Tips; Length
   6683; 0; 1.84985
   8853; 0; 1.7757
   8871; 0; 1.75582
   5304; 0; 1.71146
   8848; 0; 1.70393
   8877; 0; 1.67392
   8856; 0; 1.66351
   8859; 0; 1.46901
   8868; 0; 1.44595
   8847; 0; 1.36345
   8872; 0; 1.25485
   8873; 0; 1.14698
   4295; 0; 1.10684
   8869; 0; 1.08591
   8875; 0; 1.05339
   8857; 0; 0.705488
   8876; 0; 0.529284
   8865; 0; 0.480002
   8866; 0; 0.382603
   8850; 0; 0.259254
   2095; 0; 0.242131
   8878; 0; 0.179369
   8855; 0; 0.051417
   8863; 0; 0.0109121
   5455; 1; 2.71539
   4446; 1; 2.64434
   6177; 1; 2.14455
   7975; 1; 2.05952
   8870; 1; 2.04674
   5736; 1; 2.03621
   8849; 1; 1.99148
   5912; 1; 1.94924
   7102; 1; 1.89099
   6497; 1; 1.8497
   1101; 1; 1.83021
   8588; 1; 1.72412
   456; 1; 1.72351
   193; 1; 1.71434
   1656; 1; 1.69579
   7808; 1; 1.65882
   5150; 1; 1.63776
   5570; 1; 1.63709
   6567; 1; 1.62417
   983; 1; 1.61389
   8470; 1; 1.61288
   2268; 1; 1.60518
   88; 1; 1.59608
   4628; 1; 1.59454
   4052; 1; 1.55548
   3640; 1; 1.52252
   2389; 1; 1.49851
   728; 1; 1.48314
   8854; 1; 1.46397
   6633; 1; 1.46298
   6356; 1; 1.46086
   8033; 1; 1.415
